html_file,html_word_count,firebase_collection,firebase_asset_id,firebase_asset_name,html_text_in_asset_pct,asset_text_in_html_pct,migration_percentage,migration_status
mythos/sumerian/index.html,170,mythologies,sumerian,Sumerian Mythology,21.33,30.77,26.05,Minimal Migration
backups/editable-panels-rollout/jewish_index_2025-12-13T05-25-07.html,170,items,kusanagi,Kusanagi-no-Tsurugi,50.0,2.16,26.08,Minimal Migration
FIREBASE/mythos/roman/rituals/calendar.html,140,symbols,persian_sacred-fire,Sacred Fire,20.27,31.91,26.09,Minimal Migration
FIREBASE/spiritual-places/realms/index.html,430,places,mount-meru,Mount Meru,6.73,45.45,26.09,Minimal Migration
spiritual-places/realms/index.html,430,places,mount-meru,Mount Meru,6.73,45.45,26.09,Minimal Migration
FIREBASE/mythos/norse/deities/jord.html,242,items,kusanagi,Kusanagi-no-Tsurugi,49.02,3.18,26.1,Minimal Migration
mythos/norse/deities/jord.html,242,items,kusanagi,Kusanagi-no-Tsurugi,49.02,3.18,26.1,Minimal Migration
FIREBASE/mythos/sumerian/cosmology/anunnaki.html,2319,mythologies,babylonian,Babylonian Mythology,3.05,49.18,26.11,Minimal Migration
FIREBASE/mythos/christian/heroes/disciples/john.html,1375,heroes,christian_james-son-of-zebedee,Son of Thunder,2.25,50.0,26.12,Minimal Migration
mythos/christian/heroes/disciples/john.html,1375,heroes,christian_james-son-of-zebedee,Son of Thunder,2.25,50.0,26.12,Minimal Migration
mythos/egyptian/index.html,198,items,eye-of-horus,Eye of Horus,50.0,2.29,26.14,Minimal Migration
mythos/greek/index.html,704,mythologies,greek,Greek Mythology,7.65,44.64,26.14,Minimal Migration
FIREBASE/mythos/greek/deities/hestia.html,2034,places,mount-olympus,Mount Olympus,2.33,50.0,26.16,Minimal Migration
FIREBASE/mythos/sumerian/deities/enlil.html,1051,deities,an,An,12.19,40.14,26.16,Minimal Migration
mythos/greek/deities/hestia.html,2034,places,mount-olympus,Mount Olympus,2.33,50.0,26.16,Minimal Migration
FIREBASE/mythos/christian/heroes/moses.html,2398,heroes,jewish_moses,Moshe Rabbeinu | Jewish Heroes,2.35,50.0,26.18,Minimal Migration
FIREBASE/mythos/persian/deities/amesha-spentas.html,1772,deities,amesha-spentas,✨ Amesha Spentas,3.51,48.84,26.18,Minimal Migration
mythos/christian/heroes/moses.html,2398,heroes,jewish_moses,Moshe Rabbeinu | Jewish Heroes,2.35,50.0,26.18,Minimal Migration
FIREBASE/spiritual-items/relics/tyet.html,385,items,eye-of-horus,Eye of Horus,48.05,4.35,26.2,Minimal Migration
mythos/egyptian/rituals/index.html,365,items,eye-of-horus,Eye of Horus,47.28,5.11,26.2,Minimal Migration
spiritual-items/relics/tyet.html,385,items,eye-of-horus,Eye of Horus,48.05,4.35,26.2,Minimal Migration
mythos/norse/realms/valhalla.html,281,places,valhalla,Valhalla,10.48,41.94,26.21,Minimal Migration
FIREBASE/backups/index-pages/native_american-index-backup-1765600172678.html,752,mythologies,native_american,Native American Traditions,5.8,46.67,26.23,Minimal Migration
FIREBASE/mythos/native_american/index.html,752,mythologies,native_american,Native American Traditions,5.8,46.67,26.23,Minimal Migration
FIREBASE/mythos/egyptian/deities/imhotep.html,218,items,eye-of-horus,Eye of Horus,49.14,3.35,26.25,Minimal Migration
mythos/egyptian/deities/imhotep.html,218,items,eye-of-horus,Eye of Horus,49.14,3.35,26.25,Minimal Migration
mythos/egyptian/deities/sekhmet.html,229,items,eye-of-horus,Eye of Horus,49.15,3.41,26.28,Minimal Migration
FIREBASE/mythos/babylonian/deities/index.html,803,mythologies,babylonian,Babylonian Mythology,8.33,44.26,26.29,Minimal Migration
mythos/buddhist/creatures/index.html,71,items,gandiva,Gandiva,51.61,0.98,26.29,Minimal Migration
FIREBASE/spiritual-items/weapons/trishula.html,4085,places,mount-meru,Mount Meru,1.1,51.52,26.31,Minimal Migration
spiritual-items/weapons/trishula.html,4085,places,mount-meru,Mount Meru,1.1,51.52,26.31,Minimal Migration
mythos/persian/creatures/index.html,71,items,athena-aegis,Aegis of Athena,51.61,1.03,26.32,Minimal Migration
FIREBASE/mythos/celtic/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
FIREBASE/mythos/chinese/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
FIREBASE/mythos/christian/gnostic/practices/index.html,4917,rituals,christian_sacraments,Christian Tradition,1.71,50.98,26.34,Minimal Migration
FIREBASE/mythos/egyptian/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
FIREBASE/mythos/greek/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
FIREBASE/mythos/hindu/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
FIREBASE/mythos/jewish/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
FIREBASE/mythos/norse/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
mythos/babylonian/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
mythos/buddhist/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
mythos/christian/gnostic/practices/index.html,4917,rituals,christian_sacraments,Christian Tradition,1.71,50.98,26.34,Minimal Migration
mythos/christian/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
mythos/sumerian/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
mythos/tarot/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,51.52,1.16,26.34,Minimal Migration
FIREBASE/mythos/roman/creatures/index.html,71,items,hermes-caduceus,Caduceus of Hermes,51.61,1.09,26.35,Minimal Migration
FIREBASE/mythos/buddhist/cosmology/index.html,1154,cosmology,buddhist_samsara,Buddhist Mythology,5.29,47.46,26.38,Minimal Migration
FIREBASE/spiritual-items/relics/stone-of-destiny.html,485,items,lia-fail,Lia Fail,28.44,24.43,26.44,Minimal Migration
spiritual-items/relics/stone-of-destiny.html,485,items,lia-fail,Lia Fail,28.44,24.43,26.44,Minimal Migration
FIREBASE/backups/index-pages/greek-index-backup-1765600172678.html,1113,cosmology,greek_creation,From Chaos to Cosmos,7.32,45.57,26.45,Minimal Migration
FIREBASE/backups/index-pages/jewish-index-backup-1765600172678.html,597,mythologies,jewish,Jewish Tradition,9.5,43.4,26.45,Minimal Migration
FIREBASE/mythos/greek/index.html,1113,cosmology,greek_creation,From Chaos to Cosmos,7.32,45.57,26.45,Minimal Migration
FIREBASE/mythos/jewish/index.html,597,mythologies,jewish,Jewish Tradition,9.5,43.4,26.45,Minimal Migration
mythos/christian/heroes/john.html,49,heroes,christian_john,Saint John the Apostle,22.22,30.77,26.49,Minimal Migration
backups/editable-panels-rollout/egyptian_index_2025-12-13T05-25-07.html,175,mythologies,greek,Greek Mythology,22.67,30.36,26.52,Minimal Migration
backups/editable-panels-rollout/yoruba_index_2025-12-13T05-25-07.html,171,mythologies,jewish,Jewish Tradition,22.86,30.19,26.52,Minimal Migration
FIREBASE/mythos/persian/rituals/fire-worship.html,1247,symbols,persian_sacred-fire,Sacred Fire,4.09,48.94,26.52,Minimal Migration
mythos/yoruba/index.html,171,mythologies,jewish,Jewish Tradition,22.86,30.19,26.52,Minimal Migration
mythos/egyptian/rituals/opet-festival.html,53,items,ark-of-covenant,Ark of the Covenant,52.17,0.99,26.58,Minimal Migration
FIREBASE/mythos/greek/figures/rhadamanthys.html,126,places,duat,Duat,12.07,41.18,26.62,Minimal Migration
FIREBASE/theories/user-submissions/enoch-cosmology-physics.html,6918,mythologies,apocryphal,Apocryphal & Enochian Tradition,0.99,52.27,26.63,Minimal Migration
theories/user-submissions/enoch-cosmology-physics.html,6918,mythologies,apocryphal,Apocryphal & Enochian Tradition,0.99,52.27,26.63,Minimal Migration
FIREBASE/backups/index-pages/chinese-index-backup-1765600172677.html,697,mythologies,chinese,Chinese Mythology,8.47,44.83,26.65,Minimal Migration
FIREBASE/mythos/chinese/index.html,697,mythologies,chinese,Chinese Mythology,8.47,44.83,26.65,Minimal Migration
FIREBASE/mythos/hindu/deities/lakshmi.html,2278,cosmology,hindu_kshira-sagara,Hindu Cosmology,1.58,51.72,26.65,Minimal Migration
mythos/christian/cosmology/incarnation.html,1510,cosmology,christian_incarnation,Christian Cosmology,8.16,45.16,26.66,Minimal Migration
FIREBASE/mythos/christian/creatures/angels/index.html,1150,creatures,christian_hierarchy,The Nine Choirs,4.42,48.94,26.68,Minimal Migration
mythos/christian/creatures/angels/index.html,1150,creatures,christian_hierarchy,The Nine Choirs,4.42,48.94,26.68,Minimal Migration
mythos/babylonian/deities/index.html,709,mythologies,babylonian,Babylonian Mythology,9.12,44.26,26.69,Minimal Migration
FIREBASE/mythos/egyptian/deities/sekhmet.html,225,items,eye-of-horus,Eye of Horus,50.0,3.41,26.7,Minimal Migration
FIREBASE/mythos/japanese/deities/index.html,504,items,kusanagi,Kusanagi-no-Tsurugi,45.36,8.08,26.72,Minimal Migration
FIREBASE/mythos/norse/realms/index.html,256,places,valhalla,Valhalla,11.5,41.94,26.72,Minimal Migration
mythos/japanese/deities/index.html,504,items,kusanagi,Kusanagi-no-Tsurugi,45.36,8.08,26.72,Minimal Migration
FIREBASE/mythos/hindu/deities/vishnu.html,1937,cosmology,hindu_kshira-sagara,Hindu Cosmology,1.75,51.72,26.73,Minimal Migration
mythos/persian/herbs/index.html,952,herbs,persian_haoma,Persian Mythology,11.24,42.24,26.74,Minimal Migration
FIREBASE/mythos/norse/creatures/svadilfari.html,226,items,draupnir,Draupnir,50.49,3.0,26.75,Minimal Migration
FIREBASE/mythos/egyptian/texts/amduat.html,853,cosmology,egyptian_duat,Egyptian Underworld Journey,11.68,41.84,26.76,Minimal Migration
FIREBASE/mythos/egyptian/cosmology/index.html,1081,cosmology,egyptian_duat,Egyptian Underworld Journey,9.66,43.88,26.77,Minimal Migration
backups/editable-panels-rollout/native_american_index_2025-12-13T05-25-07.html,176,mythologies,native_american,Native American Traditions,20.27,33.33,26.8,Minimal Migration
mythos/native_american/index.html,176,mythologies,native_american,Native American Traditions,20.27,33.33,26.8,Minimal Migration
archetypes/death/index.html,3423,places,duat,Duat,0.69,52.94,26.81,Minimal Migration
FIREBASE/archetypes/death/index.html,3423,places,duat,Duat,0.69,52.94,26.81,Minimal Migration
backups/editable-panels-rollout/islamic_index_2025-12-13T05-25-07.html,173,mythologies,islamic,Islamic Tradition,21.74,31.91,26.82,Minimal Migration
FIREBASE/mythos/sumerian/cosmology/me.html,272,cosmology,sumerian_me,Me (Divine Powers),16.55,37.1,26.83,Minimal Migration
mythos/greek/heroes/eros-psyche.html,52,items,hades-helm,Helm of Darkness,52.38,1.3,26.84,Minimal Migration
FIREBASE/herbalism/index.html,1748,herbs,buddhist_preparations,Buddhist Mythology,1.32,52.38,26.85,Minimal Migration
FIREBASE/mythos/greek/creatures/pegasus.html,117,items,athena-aegis,Aegis of Athena,51.56,2.13,26.85,Minimal Migration
herbalism/index.html,1770,herbs,buddhist_preparations,Buddhist Mythology,1.31,52.38,26.85,Minimal Migration
FIREBASE/magic/ritual/tantra.html,3348,items,bell-and-dorje,Bell and Dorje,2.05,51.67,26.86,Minimal Migration
magic/ritual/tantra.html,3348,items,bell-and-dorje,Bell and Dorje,2.05,51.67,26.86,Minimal Migration
FIREBASE/mythos/babylonian/symbols/index.html,179,items,eye-of-horus,Eye of Horus,51.16,2.58,26.87,Minimal Migration
mythos/babylonian/symbols/index.html,179,items,eye-of-horus,Eye of Horus,51.16,2.58,26.87,Minimal Migration
mythos/egyptian/deities/anhur.html,223,items,eye-of-horus,Eye of Horus,50.43,3.41,26.92,Minimal Migration
FIREBASE/mythos/greek/figures/aeacus.html,126,places,duat,Duat,12.73,41.18,26.95,Minimal Migration
FIREBASE/mythos/sumerian/deities/inanna.html,1193,deities,babylonian_ishtar,Ishtar,10.0,43.9,26.95,Minimal Migration
FIREBASE/backups/index-pages/roman-index-backup-1765600172678.html,745,mythologies,roman,Roman Mythology,6.79,47.17,26.98,Minimal Migration
FIREBASE/mythos/roman/index.html,745,mythologies,roman,Roman Mythology,6.79,47.17,26.98,Minimal Migration
FIREBASE/mythos/chinese/cosmology/afterlife.html,1851,places,duat,Duat,1.04,52.94,26.99,Minimal Migration
FIREBASE/mythos/norse/realms/valhalla.html,248,places,valhalla,Valhalla,12.04,41.94,26.99,Minimal Migration
mythos/babylonian/heroes/gilgamesh.html,32,items,gram,Gram/Balmung,53.33,0.65,26.99,Minimal Migration
FIREBASE/mythos/greek/cosmology/index.html,807,cosmology,greek_creation,From Chaos to Cosmos,9.8,44.3,27.05,Minimal Migration
FIREBASE/mythos/jewish/texts/genesis/parallels/index.html,1200,texts,jewish_tiamat-and-tehom,Tiamat and Tehom: Enuma Elish and Genesis 1 | Eyes of Azrael,2.02,52.17,27.1,Minimal Migration
mythos/jewish/texts/genesis/parallels/index.html,1200,texts,jewish_tiamat-and-tehom,Tiamat and Tehom: Enuma Elish and Genesis 1 | Eyes of Azrael,2.02,52.17,27.1,Minimal Migration
FIREBASE/mythos/christian/gnostic/universal-salvation/no-eternal-hell.html,2851,cosmology,christian_afterlife,Christian Mythology,6.11,48.12,27.11,Minimal Migration
mythos/christian/gnostic/universal-salvation/no-eternal-hell.html,2851,cosmology,christian_afterlife,Christian Mythology,6.11,48.12,27.11,Minimal Migration
FIREBASE/herbalism/universal/mistletoe.html,2667,items,mistletoe,Mistletoe,8.56,45.73,27.14,Minimal Migration
herbalism/universal/mistletoe.html,2667,items,mistletoe,Mistletoe,8.56,45.73,27.14,Minimal Migration
FIREBASE/mythos/chinese/rituals/index.html,71,items,kusanagi,Kusanagi-no-Tsurugi,53.33,1.02,27.18,Minimal Migration
FIREBASE/mythos/roman/rituals/index.html,71,items,hermes-caduceus,Caduceus of Hermes,53.33,1.09,27.21,Minimal Migration
mythos/babylonian/rituals/index.html,70,items,hermes-caduceus,Caduceus of Hermes,53.33,1.09,27.21,Minimal Migration
mythos/buddhist/rituals/index.html,70,items,hermes-caduceus,Caduceus of Hermes,53.33,1.09,27.21,Minimal Migration
mythos/christian/rituals/index.html,70,items,hermes-caduceus,Caduceus of Hermes,53.33,1.09,27.21,Minimal Migration
mythos/islamic/rituals/index.html,70,items,hermes-caduceus,Caduceus of Hermes,53.33,1.09,27.21,Minimal Migration
mythos/sumerian/rituals/index.html,70,items,hermes-caduceus,Caduceus of Hermes,53.33,1.09,27.21,Minimal Migration
mythos/tarot/rituals/index.html,70,items,hermes-caduceus,Caduceus of Hermes,53.33,1.09,27.21,Minimal Migration
mythos/persian/index.html,617,mythologies,persian,Persian Mythology,8.68,45.76,27.22,Minimal Migration
FIREBASE/mythos/greek/creatures/sphinx.html,114,creatures,chimera,Chimera,10.77,43.75,27.26,Minimal Migration
mythos/chinese/index.html,486,mythologies,chinese,Chinese Mythology,11.47,43.1,27.29,Minimal Migration
FIREBASE/spiritual-items/relics/true-cross.html,3975,rituals,christian_sacraments,Christian Tradition,1.68,52.94,27.31,Minimal Migration
spiritual-items/relics/true-cross.html,3975,rituals,christian_sacraments,Christian Tradition,1.68,52.94,27.31,Minimal Migration
backups/editable-panels-rollout/celtic_index_2025-12-13T05-25-07.html,173,mythologies,greek,Greek Mythology,24.29,30.36,27.32,Minimal Migration
FIREBASE/mythos/greek/cosmology/mount-olympus.html,128,items,hermes-caduceus,Caduceus of Hermes,52.31,2.33,27.32,Minimal Migration
mythos/greek/places/index.html,176,items,hermes-caduceus,Caduceus of Hermes,52.24,2.39,27.32,Minimal Migration
FIREBASE/herbalism/traditions/norse/yew.html,2208,herbs,norse_yew,Norse Mythology,3.09,51.56,27.33,Minimal Migration
herbalism/traditions/norse/yew.html,2208,herbs,norse_yew,Norse Mythology,3.09,51.56,27.33,Minimal Migration
FIREBASE/mythos/hindu/cosmology/index.html,1214,places,mount-meru,Mount Meru,3.16,51.52,27.34,Minimal Migration
FIREBASE/mythos/egyptian/deities/anhur.html,219,items,eye-of-horus,Eye of Horus,51.33,3.41,27.37,Minimal Migration
FIREBASE/herbalism/universal/mandrake.html,3082,herbs,norse_elder,Norse Mythology,2.3,52.46,27.38,Minimal Migration
herbalism/universal/mandrake.html,3082,herbs,norse_elder,Norse Mythology,2.3,52.46,27.38,Minimal Migration
archetypes/great-goddess/index.html,2488,cosmology,sumerian_me,Me (Divine Powers),3.22,51.61,27.41,Minimal Migration
backups/editable-panels-rollout/persian_index_2025-12-13T05-25-07.html,171,mythologies,persian,Persian Mythology,24.32,30.51,27.41,Minimal Migration
FIREBASE/archetypes/great-goddess/index.html,2488,cosmology,sumerian_me,Me (Divine Powers),3.22,51.61,27.41,Minimal Migration
mythos/egyptian/texts/amduat.html,41,deities,chinese_guan-yu,Chinese - Guan Yu,47.06,7.77,27.41,Minimal Migration
FIREBASE/spiritual-items/weapons/zeus-lightning.html,4605,items,hades-helm,Helm of Darkness,17.82,37.04,27.43,Minimal Migration
spiritual-items/weapons/zeus-lightning.html,4605,items,hades-helm,Helm of Darkness,17.82,37.04,27.43,Minimal Migration
FIREBASE/mythos/egyptian/cosmology/creation-myths.html,840,cosmology,egyptian_creation,From Nun to the Ennead,9.89,45.0,27.45,Minimal Migration
FIREBASE/backups/index-pages/sumerian-index-backup-1765600172678.html,2191,mythologies,sumerian,Sumerian Mythology,2.99,51.92,27.46,Minimal Migration
FIREBASE/mythos/sumerian/index.html,2191,mythologies,sumerian,Sumerian Mythology,2.99,51.92,27.46,Minimal Migration
FIREBASE/mythos/buddhist/heroes/nagarjuna.html,1344,heroes,buddhist_nagarjuna,Founder of Madhyamaka,1.13,53.85,27.49,Minimal Migration
mythos/norse/concepts/index.html,229,items,draupnir,Draupnir,51.89,3.17,27.53,Minimal Migration
FIREBASE/mythos/norse/concepts/aesir.html,319,items,gungnir,Gungnir,50.79,4.33,27.56,Minimal Migration
mythos/egyptian/deities/hathor.html,234,deities,egyptian_hathor,Goddess of Love & Joy | Egyptian Mythology,10.71,44.44,27.57,Minimal Migration
FIREBASE/mythos/christian/heroes/peter.html,2651,heroes,christian_andrew,The First Called,1.32,53.85,27.59,Minimal Migration
FIREBASE/backups/index-pages/egyptian-index-backup-1765600172677.html,2899,deities,egyptian_ptah,Creator God & Master Craftsman | Egyptian Mythology,1.02,54.17,27.6,Minimal Migration
FIREBASE/mythos/egyptian/index.html,2899,deities,egyptian_ptah,Creator God & Master Craftsman | Egyptian Mythology,1.02,54.17,27.6,Minimal Migration
FIREBASE/mythos/egyptian/deities/hathor.html,233,deities,egyptian_hathor,Goddess of Love & Joy | Egyptian Mythology,10.81,44.44,27.62,Minimal Migration
mythos/tarot/rituals/celtic-cross.html,38,rituals,tarot_celtic-cross,Tarot Rituals,28.57,26.67,27.62,Minimal Migration
mythos/japanese/deities/susanoo.html,818,items,kusanagi,Kusanagi-no-Tsurugi,42.92,12.34,27.63,Minimal Migration
mythos/jewish/magic/index.html,4394,texts,christian_new-creation,Revelation 21,0.72,54.55,27.63,Minimal Migration
FIREBASE/spiritual-items/weapons/vijaya.html,1354,items,gandiva,Gandiva,40.33,14.95,27.64,Minimal Migration
mythos/islamic/herbs/senna.html,32,deities,allah,Islamic Theology,53.85,1.43,27.64,Minimal Migration
spiritual-items/weapons/vijaya.html,1354,items,gandiva,Gandiva,40.33,14.95,27.64,Minimal Migration
mythos/norse/herbs/ash.html,34,herbs,norse_yggdrasil,Yggdrasil - The World Tree,53.33,1.99,27.66,Minimal Migration
mythos/norse/herbs/yggdrasil.html,40,herbs,norse_yggdrasil,Yggdrasil - The World Tree,53.33,1.99,27.66,Minimal Migration
mythos/greek/figures/minos.html,45,items,hermes-caduceus,Caduceus of Hermes,54.55,0.82,27.68,Minimal Migration
mythos/greek/herbs/pomegranate.html,46,items,hermes-caduceus,Caduceus of Hermes,54.55,0.82,27.68,Minimal Migration
mythos/norse/deities/thor.html,1074,items,mjolnir,Mjölnir,41.04,14.4,27.72,Minimal Migration
FIREBASE/magic/ritual/ceremonial-magic.html,3019,texts,christian_seven-seals,Revelation 6,0.92,54.55,27.73,Minimal Migration
magic/ritual/ceremonial-magic.html,3019,texts,christian_seven-seals,Revelation 6,0.92,54.55,27.73,Minimal Migration
FIREBASE/mythos/japanese/myths/index.html,227,items,kusanagi,Kusanagi-no-Tsurugi,51.79,3.69,27.74,Minimal Migration
mythos/japanese/myths/index.html,227,items,kusanagi,Kusanagi-no-Tsurugi,51.79,3.69,27.74,Minimal Migration
FIREBASE/mythos/hindu/heroes/rama.html,2075,rituals,hindu_diwali,Hindu Rituals,1.68,53.85,27.77,Minimal Migration
FIREBASE/mythos/japanese/deities/susanoo.html,1304,items,kusanagi,Kusanagi-no-Tsurugi,38.69,16.86,27.77,Minimal Migration
FIREBASE/mythos/norse/deities/thor.html,1377,items,mjolnir,Mjölnir,38.49,17.05,27.77,Minimal Migration
FIREBASE/magic/ritual/alchemy.html,2873,items,philosophers-stone,Philosopher's Stone - The Great Work,18.96,36.62,27.79,Minimal Migration
FIREBASE/mythos/greek/deities/pluto.html,133,items,hermes-caduceus,Caduceus of Hermes,53.45,2.12,27.79,Minimal Migration
FIREBASE/mythos/persian/herbs/index.html,1061,herbs,persian_haoma,Persian Mythology,11.62,43.97,27.79,Minimal Migration
magic/ritual/alchemy.html,2873,items,philosophers-stone,Philosopher's Stone - The Great Work,18.96,36.62,27.79,Minimal Migration
mythos/greek/deities/pluto.html,133,items,hermes-caduceus,Caduceus of Hermes,53.45,2.12,27.79,Minimal Migration
FIREBASE/herbalism/traditions/norse/ash.html,2204,cosmology,norse_yggdrasil,Norse Cosmology,4.66,51.0,27.83,Minimal Migration
FIREBASE/mythos/tarot/path/index.html,181,symbols,persian_sacred-fire,Sacred Fire,21.62,34.04,27.83,Minimal Migration
herbalism/traditions/norse/ash.html,2204,cosmology,norse_yggdrasil,Norse Cosmology,4.66,51.0,27.83,Minimal Migration
mythos/babylonian/deities/ishtar.html,896,deities,babylonian_ishtar,Ishtar,12.56,43.09,27.83,Minimal Migration
mythos/egyptian/deities/sobek.html,229,items,eye-of-horus,Eye of Horus,52.25,3.41,27.83,Minimal Migration
mythos/tarot/path/index.html,181,symbols,persian_sacred-fire,Sacred Fire,21.62,34.04,27.83,Minimal Migration
FIREBASE/herbalism/traditions/buddhist/sandalwood.html,1533,herbs,buddhist_sandalwood,Sandalwood,13.24,42.46,27.85,Minimal Migration
herbalism/traditions/buddhist/sandalwood.html,1533,herbs,buddhist_sandalwood,Sandalwood,13.24,42.46,27.85,Minimal Migration
FIREBASE/mythos/norse/cosmology/afterlife.html,1826,cosmology,norse_afterlife,⚰️ Norse Afterlife,5.08,50.65,27.86,Minimal Migration
FIREBASE/mythos/buddhist/deities/avalokiteshvara_detailed.html,23,deities,buddhist_avalokiteshvara_detailed,Redirecting to Avalokiteshvara,30.77,25.0,27.88,Minimal Migration
FIREBASE/mythos/buddhist/deities/manjushri_detailed.html,23,deities,buddhist_manjushri_detailed,Redirecting to Manjushri,30.77,25.0,27.88,Minimal Migration
mythos/buddhist/deities/avalokiteshvara_detailed.html,23,deities,buddhist_avalokiteshvara_detailed,Redirecting to Avalokiteshvara,30.77,25.0,27.88,Minimal Migration
mythos/buddhist/deities/manjushri_detailed.html,23,deities,buddhist_manjushri_detailed,Redirecting to Manjushri,30.77,25.0,27.88,Minimal Migration
FIREBASE/mythos/roman/herbs/index.html,75,items,hermes-caduceus,Caduceus of Hermes,54.55,1.23,27.89,Minimal Migration
archetypes/place-archetypes/heavenly-realm/index.html,252,cosmology,christian_heaven,Christian Cosmology,18.9,36.92,27.91,Minimal Migration
FIREBASE/archetypes/place-archetypes/heavenly-realm/index.html,252,cosmology,christian_heaven,Christian Cosmology,18.9,36.92,27.91,Minimal Migration
FIREBASE/mythos/christian/heroes/john.html,1734,heroes,christian_andrew,The First Called,1.96,53.85,27.91,Minimal Migration
FIREBASE/backups/index-pages/japanese-index-backup-1765600172678.html,1256,mythologies,japanese,Japanese Mythology,4.88,51.02,27.95,Minimal Migration
FIREBASE/mythos/japanese/index.html,1256,mythologies,japanese,Japanese Mythology,4.88,51.02,27.95,Minimal Migration
mythos/buddhist/heroes/nagarjuna.html,665,heroes,buddhist_nagarjuna,Founder of Madhyamaka,2.24,53.85,28.05,Minimal Migration
mythos/norse/deities/heimdall.html,1391,items,hofud,Höfuð - Heimdall's Sword,40.6,15.5,28.05,Minimal Migration
FIREBASE/backups/index-pages/hindu-index-backup-1765600172678.html,800,places,mount-meru,Mount Meru,4.62,51.52,28.07,Minimal Migration
FIREBASE/mythos/egyptian/deities/sobek.html,228,items,eye-of-horus,Eye of Horus,52.73,3.41,28.07,Minimal Migration
FIREBASE/mythos/hindu/index.html,800,places,mount-meru,Mount Meru,4.62,51.52,28.07,Minimal Migration
FIREBASE/mythos/christian/gnostic/jesus-teachings/index.html,7987,cosmology,christian_salvation,Christian Cosmology,2.39,53.85,28.12,Minimal Migration
mythos/apocryphal/cosmology/index.html,71,items,hofud,Höfuð - Heimdall's Sword,55.17,1.07,28.12,Minimal Migration
mythos/babylonian/cosmology/index.html,71,items,hofud,Höfuð - Heimdall's Sword,55.17,1.07,28.12,Minimal Migration
mythos/buddhist/cosmology/index.html,71,items,hofud,Höfuð - Heimdall's Sword,55.17,1.07,28.12,Minimal Migration
mythos/celtic/cosmology/index.html,71,items,hofud,Höfuð - Heimdall's Sword,55.17,1.07,28.12,Minimal Migration
mythos/chinese/cosmology/index.html,71,items,hofud,Höfuð - Heimdall's Sword,55.17,1.07,28.12,Minimal Migration
mythos/christian/cosmology/index.html,71,items,hofud,Höfuð - Heimdall's Sword,55.17,1.07,28.12,Minimal Migration
mythos/christian/gnostic/jesus-teachings/index.html,7987,cosmology,christian_salvation,Christian Cosmology,2.39,53.85,28.12,Minimal Migration
mythos/jewish/cosmology/index.html,71,items,hofud,Höfuð - Heimdall's Sword,55.17,1.07,28.12,Minimal Migration
mythos/sumerian/cosmology/index.html,71,items,hofud,Höfuð - Heimdall's Sword,55.17,1.07,28.12,Minimal Migration
mythos/tarot/cosmology/index.html,71,items,hofud,Höfuð - Heimdall's Sword,55.17,1.07,28.12,Minimal Migration
FIREBASE/mythos/norse/concepts/index.html,70,items,hermes-caduceus,Caduceus of Hermes,55.17,1.09,28.13,Minimal Migration
mythos/apocryphal/heroes/index.html,71,items,hermes-caduceus,Caduceus of Hermes,55.17,1.09,28.13,Minimal Migration
mythos/babylonian/heroes/index.html,71,items,hermes-caduceus,Caduceus of Hermes,55.17,1.09,28.13,Minimal Migration
mythos/buddhist/heroes/index.html,71,items,hermes-caduceus,Caduceus of Hermes,55.17,1.09,28.13,Minimal Migration
mythos/celtic/heroes/index.html,71,items,hermes-caduceus,Caduceus of Hermes,55.17,1.09,28.13,Minimal Migration
mythos/chinese/heroes/index.html,71,items,hermes-caduceus,Caduceus of Hermes,55.17,1.09,28.13,Minimal Migration
mythos/christian/heroes/index.html,71,items,hermes-caduceus,Caduceus of Hermes,55.17,1.09,28.13,Minimal Migration
mythos/jewish/heroes/index.html,71,items,hermes-caduceus,Caduceus of Hermes,55.17,1.09,28.13,Minimal Migration
mythos/roman/cosmology/index.html,71,items,hermes-caduceus,Caduceus of Hermes,55.17,1.09,28.13,Minimal Migration
mythos/sumerian/heroes/index.html,71,items,hermes-caduceus,Caduceus of Hermes,55.17,1.09,28.13,Minimal Migration
